id,mean_diff,G
including,0.00292,F
weapon,0.0029,F
peace,0.0029,M
relief,0.0029,M
analysis,0.00282,F
lenity,0.0028,F
feature,0.0028,M
industrial,0.0027666666666666664,M
claimant,0.00275,M
contend,0.0027199999999999998,F
card,0.0027,F
conveyed,0.0027,F
endorsed,0.0027,F
emphasizing,0.0027,M
too,0.0026666666666666666,F
rules,0.00265,M
record,0.0026333333333333334,M
targeted,0.0026,F
slightly,0.0026,M
claimed,0.002575,F
demands,0.0025714285714285713,F
resolved,0.0025714285714285713,M
union,0.00254,F
capable,0.002533333333333333,M
stated,0.002533333333333333,M
eventually,0.0025,F
accepts,0.0025,M
participated,0.0024999999999999996,F
businesses,0.00248,F
repeated,0.00244,F
seizure,0.0024285714285714284,F
answered,0.0024000000000000002,M
entry,0.0024000000000000002,M
courts,0.0024,F
prosecutor's,0.0024,F
e.g,0.0024,M
current,0.002375,M
generalized,0.0023,F
absurd,0.0023,M
identifies,0.0023,M
necessary,0.002266666666666667,F
belief,0.0022,F
james,0.0022,M
considered,0.002181818181818182,M
temporary,0.0021666666666666666,F
c,0.00215,F
taylor,0.002033333333333333,M
continuing,0.0020285714285714286,M
lane,0.002,F
thereof,0.002,F
enjoyed,0.002,M
in,0.002,M
note,0.002,M
realized,0.002,M
command,0.0019142857142857143,F
hearings,0.0019142857142857143,F
dangerous,0.0019142857142857143,M
denied,0.0019,M
scrutiny,0.001888888888888889,F
employees,0.0018666666666666666,F
assn,0.00185,F
situated,0.00184,M
approach,0.0018399999999999998,M
moral,0.0018,F
prejudice,0.0018,F
economy,0.0017000000000000001,F
boston,0.0017000000000000001,M
cite,0.0017000000000000001,M
involuntary,0.00168,M
treatment,0.0016666666666666668,M
arkansas,0.00164,F
conflicts,0.00164,M
b,0.0016,F
supposed,0.0016,F
work,0.0016,F
incorrectly,0.0016,M
regulations,0.0016,M
environment,0.0015999999999999999,M
indians,0.0015714285714285715,M
compelled,0.0015142857142857143,M
deter,0.0015,F
stores,0.0015,F
achieved,0.0015,M
escape,0.0014333333333333333,F
health,0.0014333333333333333,F
department,0.001425,F
according,0.0014,F
cars,0.0014,F
development,0.0014,F
specify,0.0014,F
careful,0.0014,M
columbia,0.0014,M
flawed,0.0014,M
failed,0.00135,F
prevent,0.00135,F
s.e,0.00135,M
receive,0.00132,M
schools,0.00132,M
accordingly,0.0013,F
without,0.0013,M
ohio,0.001288888888888889,M
objective,0.0012666666666666666,M
sale,0.0012285714285714287,M
customs,0.0012000000000000001,F
intrusion,0.0012000000000000001,F
calling,0.0012,F
debtor's,0.0012,F
undertaken,0.0012,F
unnecessary,0.001175,M
parent,0.0011714285714285715,M
pursuant,0.00115,M
hours,0.0011333333333333334,F
gardner,0.0011,F
recipient,0.0011,F
wait,0.0010999999999999998,F
plea,0.0010666666666666667,M
waste,0.0010400000000000001,F
elsewhere,0.001,F
minimize,0.001,F
paid,0.001,F
violates,0.001,F
younger,0.001,F
clearly,0.001,M
congress,0.001,M
raises,0.001,M
next,9.6e-4,M
voluntary,9.333333333333333e-4,M
inability,9.199999999999999e-4,F
compensate,9e-4,F
consideration,9e-4,F
induce,9e-4,M
balance,8.8e-4,F
occurs,8.666666666666666e-4,M
simultaneously,8e-4,F
decency,8e-4,M
detained,8e-4,M
everyone,8e-4,M
include,8e-4,M
taxpayers,8e-4,M
your,7.714285714285715e-4,M
affairs,7.5e-4,M
interrogation,7.5e-4,M
substantially,7.5e-4,M
certificate,7.333333333333333e-4,F
debtor,7.333333333333333e-4,M
judged,7e-4,F
providing,7e-4,F
doubt,7e-4,M
science,7e-4,M
understood,7e-4,M
reads,6.8e-4,F
campaign,6.666666666666666e-4,M
reverse,6.000000000000001e-4,F
john,6.000000000000001e-4,M
addition,6e-4,F
cost,6e-4,F
art,6e-4,M
chain,6e-4,M
consistently,6e-4,M
independent,6e-4,M
levy,6e-4,M
discipline,5.5e-4,F
behind,5e-4,F
confers,5e-4,F
club,5e-4,M
correction,5e-4,M
illegally,5e-4,M
malice,5e-4,M
party,5e-4,M
govern,4.6666666666666666e-4,F
alleging,4.6666666666666666e-4,M
classification,4e-4,F
regard,4e-4,F
acts,4e-4,M
error,4e-4,M
implemented,4e-4,M
object,4e-4,M
nov,3.9999999999999996e-4,F
opposite,3.9999999999999996e-4,M
central,2e-4,F
citation,2e-4,F
comp,2e-4,F
existence,2e-4,F
existing,2e-4,F
litigated,2e-4,F
statistics,2e-4,F
danger,2e-4,M
legislators,2e-4,M
litigant,2e-4,M
united,2e-4,M
unwise,2e-4,M
year,2e-4,M
assistant,1e-4,M
