id,mean_diff,G
proponents,0.01,F
contribute,0.00995,M
class,0.009909091,F
disparity,0.0099,F
expectations,0.0099,M
damages,0.009872727,F
day,0.009866667,F
applies,0.009866667,M
assist,0.00984,F
give,0.00982,M
aggrieved,0.0098,F
alia,0.0098,F
fda,0.0098,F
president's,0.0098,F
resolved,0.0098,M
condition,0.009777778,F
weigh,0.0097,F
ongoing,0.0097,M
corporations,0.00965,F
arrived,0.0096,F
stations,0.0096,F
peer,0.0096,M
writ,0.009577778,M
aimed,0.00955,F
operators,0.00955,F
current,0.00945,F
goods,0.00945,F
driving,0.00944,F
recover,0.009428571,F
ohio,0.009422222,M
focus,0.0094,F
focused,0.0094,F
crawford,0.0094,M
deferential,0.0094,M
foster,0.0094,M
mentally,0.00935,F
reflects,0.009314286,M
unit,0.0093,F
repose,0.00924,F
changing,0.0092,F
racial,0.0092,F
vacatur,0.0092,F
licensed,0.0092,M
responded,0.00915,F
accepts,0.00915,M
wants,0.00915,M
continued,0.009085714,F
official,0.009066667,M
attempts,0.009057143,F
lands,0.009028571,F
airport,0.009,F
growth,0.009,F
sniff,0.009,F
really,0.009,M
prior,0.008981818,M
omission,0.00892,F
portions,0.00892,M
therefore,0.008909091,F
department's,0.0089,F
unfortunately,0.0089,F
partial,0.0089,M
accident,0.00888,F
hands,0.008833333,F
communications,0.0088,F
connected,0.0088,F
contest,0.0088,F
indefinite,0.0088,F
indication,0.0088,M
profits,0.0088,M
speculation,0.0088,M
overruling,0.00875,F
motivated,0.008733333,M
targeted,0.0087,F
missouri,0.00865,F
salt,0.0086,F
secretary's,0.0086,F
dormant,0.0086,M
appeal,0.008581818,M
ill,0.008575,F
deference,0.008533333,M
forum,0.008525,M
remand,0.008511111,F
responses,0.0085,F
stores,0.0085,F
vessel,0.0085,F
rogers,0.0085,M
kinds,0.008433333,M
collect,0.0084,M
cooperative,0.0084,F
destruction,0.0084,F
ms,0.0084,M
display,0.0083,F
fairness,0.0083,F
inferences,0.0083,F
inconsistent,0.008288889,M
come,0.008266667,M
american,0.008254545,F
programs,0.00825,F
indiana,0.00824,F
traditionally,0.008228571,F
th,0.00822,F
ample,0.0082,F
canons,0.0082,F
concurring,0.008181818,F
sentencing,0.008181818,F
will,0.008181818,M
distinguished,0.00812,F
corruption,0.00808,F
payment,0.008075,M
trustees,0.00804,M
severe,0.008,F
western,0.008,F
withdrawal,0.008,F
reconsider,0.008,M
summarily,0.008,M
anderson,0.00796,F
exclude,0.007925,F
richmond,0.0079,F
preceding,0.0079,M
aggravating,0.0078,F
value,0.0078,F
cites,0.0078,M
direct,0.007777778,F
community,0.007777778,M
extending,0.00776,M
discretionary,0.007742857,F
determinations,0.007725,M
declares,0.0077,F
intrusive,0.0077,M
enactment,0.007675,F
habeas,0.007672727,M
announces,0.0076,M
modern,0.0076,M
rock,0.0076,M
claims,0.007581818,F
expansive,0.00756,M
eastern,0.00755,M
inevitably,0.00752,F
property,0.007509091,M
sustained,0.00744,F
user,0.0074,F
producing,0.0074,M
positions,0.00736,M
injuries,0.007342857,F
admission,0.007325,F
inside,0.0073,F
ind,0.0073,M
mcculloch,0.0073,M
automatically,0.00724,M
apartment,0.0072,F
harmful,0.0072,M
defenses,0.00715,M
lengthy,0.00715,M
treaties,0.00715,M
warning,0.007133333,F
acquittal,0.0071,M
represents,0.00708,M
altered,0.007,F
gambling,0.007,M
young,0.007,M
pub,0.00692,M
pose,0.006866667,F
risks,0.006866667,F
counties,0.00684,F
gross,0.0068,M
situations,0.0068,M
tied,0.0068,F
extra,0.0068,M
agreements,0.00675,F
workplace,0.0067,M
grounded,0.0067,F
technology,0.0067,M
passenger,0.006666667,F
premise,0.006657143,M
discovered,0.00664,M
restraints,0.00664,M
modify,0.006633333,F
without,0.006618182,M
atkins,0.0066,F
litigant,0.0066,F
occur,0.0066,F
extension,0.0066,M
children,0.006577778,F
limitations,0.00656,F
conflicting,0.00652,F
fundamental,0.006511111,F
doubtful,0.0065,F
travel,0.0065,F
barriers,0.0065,M
factor,0.006444444,F
involved,0.006444444,M
shares,0.0064,F
compensation,0.006377778,M
nebraska,0.00636,F
monetary,0.00632,F
practice,0.006309091,F
life,0.00624,F
reliable,0.00624,M
anticompetitive,0.0062,F
constructive,0.00615,F
significant,0.0061,F
expand,0.0061,M
rape,0.006066667,M
attention,0.00605,F
lawyers,0.00605,F
punished,0.00604,F
available,0.006,F
cong,0.005977778,F
rely,0.005975,M
meeting,0.00595,F
continues,0.0059,F
nation,0.005875,F
disciplinary,0.00584,F
extortion,0.00584,M
circuit’s,0.0058,F
mutual,0.00575,F
incurred,0.00572,F
counter,0.0057,M
predecessor,0.0057,M
sponte,0.0057,M
sua,0.0057,M
petitions,0.005685714,M
assistance,0.005644444,F
consult,0.0056,M
sought,0.005577778,F
cost,0.005577778,M
judiciary,0.005525,M
possibility,0.005511111,M
prosecute,0.0055,M
system,0.005436364,M
illegal,0.0054,F
referendum,0.0054,M
sixth,0.005377778,M
accord,0.00535,F
ensuring,0.00535,F
estelle,0.00532,M
shared,0.00532,M
codified,0.0053,F
jurors,0.005288889,M
equivalent,0.005285714,M
surprising,0.00524,M
definitions,0.0052,M
telecommunications,0.0052,M
run,0.005175,M
certiorari,0.005111111,F
asset,0.0051,F
coercive,0.0051,F
n.w,0.0051,F
warranted,0.0051,F
provisions,0.005018182,M
line,0.005,M
usage,0.005,M
book,0.0049,M
competition,0.0049,M
hearsay,0.0049,M
denying,0.004885714,F
adjudication,0.004875,M
read,0.00486,F
covers,0.00484,F
execute,0.0048,F
md,0.0048,F
societal,0.0048,F
compensable,0.0048,M
near,0.00476,M
tribes,0.00476,M
establishes,0.004742857,M
erie,0.0047,F
participated,0.0047,M
candidates,0.004675,M
government,0.004672727,F
three,0.004672727,M
parent,0.004628571,F
charge,0.004622222,F
fines,0.0046,F
expired,0.0046,M
whatsoever,0.00455,M
deny,0.004525,F
respective,0.0045,F
mathews,0.0045,M
longstanding,0.004433333,F
bad,0.004433333,M
monthly,0.0044,M
possibly,0.0044,M
quo,0.00435,F
duties,0.004325,M
church,0.0043,F
strength,0.0043,F
hill,0.0043,M
pennsylvania,0.004285714,F
submit,0.004285714,M
money,0.004266667,M
flight,0.00424,M
appearance,0.0042,M
assume,0.0042,M
unlike,0.0042,M
leads,0.00416,M
controlled,0.004114286,F
reading,0.0041,F
indigent,0.00404,F
dissemination,0.004,F
minds,0.004,F
n.l.r.b,0.004,F
affirmative,0.00395,F
charter,0.00395,M
assets,0.003914286,F
improper,0.003914286,F
abused,0.0039,F
disagreement,0.0039,F
pp,0.003888889,M
va,0.00388,F
understood,0.003875,M
districts,0.00385,M
decided,0.003844444,M
confrontation,0.003833333,M
worked,0.0038,M
ultimately,0.003775,F
prospective,0.003733333,M
assurance,0.00372,M
needs,0.003714286,F
predicated,0.0037,M
reasons,0.003654545,F
sole,0.0036,F
briefing,0.0036,M
exist,0.003575,M
ask,0.003525,M
consensus,0.00352,M
counts,0.0035,M
proceeding,0.0035,M
garnishment,0.0035,F
merger,0.0035,F
guarantee,0.003485714,F
inadequate,0.003485714,F
southern,0.00344,F
bribery,0.0034,F
retrial,0.0034,M
stewart,0.0034,M
primary,0.003377778,M
mental,0.00335,F
reserved,0.003333333,F
retroactively,0.00332,F
preserve,0.003314286,F
view,0.003309091,M
considerable,0.0033,F
rates,0.0033,F
consecutive,0.0033,M
common,0.003254545,F
entering,0.00324,F
intellectual,0.0032,F
partner,0.0032,F
favorable,0.00316,F
six,0.00315,F
agreement,0.00314,M
go,0.003125,F
learned,0.0031,F
remedies,0.003088889,F
shield,0.00308,F
reduce,0.003057143,M
in,0.00305,F
searches,0.00305,F
misleading,0.00304,F
an,0.003,F
ancillary,0.003,F
instead,0.003,F
domestic,0.002975,F
statute,0.002933333,F
remarkable,0.0029,M
successful,0.00288,M
management,0.00285,M
also,0.0028,F
concerning,0.0028,F
ignoring,0.0028,F
nom,0.0028,F
questioned,0.0028,F
wrongdoing,0.0028,F
desires,0.0028,M
perspective,0.0028,M
volume,0.0028,M
safety,0.002777778,M
certain,0.002775,F
their,0.002742857,F
beyond,0.002733333,F
dakota,0.002733333,M
purpose,0.002733333,M
amendment’s,0.0027,M
proves,0.0027,M
identical,0.002685714,F
relevant,0.002657143,F
lee,0.00264,M
thus,0.002622222,M
distributed,0.0026,F
reversed,0.0026,F
withheld,0.0026,F
same,0.0026,M
language,0.002581818,M
congress,0.002571429,M
over,0.002533333,F
should,0.002509091,M
operated,0.00248,M
because,0.002466667,M
sentence,0.002466667,M
louisiana,0.00245,M
reasonable,0.00245,M
follow,0.00235,F
otherwise,0.002333333,M
hand,0.002288889,M
penalty,0.00225,F
hearing,0.0022,F
disregard,0.0022,M
separate,0.002177778,M
around,0.00216,M
english,0.00215,M
purchase,0.002133333,M
insurance,0.002111111,F
miles,0.0021,F
comm'n,0.0021,F
profession,0.0021,F
suit,0.0021,F
usually,0.00208,F
blackstone,0.00208,M
regulations,0.002075,M
complete,0.00205,F
iron,0.002,F
attendance,0.002,M
means,0.0019,M
evidentiary,0.0019,F
learn,0.0019,F
nine,0.0019,F
failing,0.001885714,F
differences,0.001885714,M
dept,0.001875,F
standards,0.0018,F
played,0.0018,M
stopped,0.0018,M
waste,0.0018,M
initially,0.001733333,F
tribunal,0.00172,F
invalidated,0.00172,M
poor,0.001666667,M
night,0.0016,F
obtains,0.0016,F
earlier,0.0016,M
scope,0.001566667,M
efficient,0.00156,M
product,0.001525,F
disputed,0.00152,F
increasing,0.00152,M
fraud,0.00152,M
attorney's,0.0015,F
homes,0.0015,F
teamsters,0.0015,F
invention,0.0015,M
sherman,0.001485714,M
st,0.00145,F
employment,0.00144,F
disposal,0.0014,F
preserving,0.0014,F
commissioners,0.0014,M
defraud,0.0014,M
standing,0.00136,F
controversy,0.00135,F
rate,0.001333333,F
arrested,0.00132,F
file,0.00132,F
tells,0.00132,M
enterprises,0.0013,M
mistakes,0.0013,M
whatever,0.0013,M
suggestion,0.00125,F
costs,0.00124,F
mandated,0.00124,M
conspiracy,0.001233333,M
double,0.0012,M
scheme,0.0012,M
allocation,0.00116,M
wash,0.00115,F
abuse,0.001133333,F
imposes,0.001125,M
future,0.0011,F
problems,0.0011,F
ground,0.0011,M
shifting,0.0011,M
significantly,0.001085714,F
records,0.001085714,M
forbids,0.00104,M
guided,0.001,F
jury's,0.001,F
obtain,0.001,F
shot,0.001,F
entire,0.001,M
garrett,0.001,M
interpreted,0.001,M
patient,0.001,M
dangerous,8.80E-04,F
video,8.67E-04,F
unfair,8.50E-04,F
imposition,8.00E-04,F
place,8.00E-04,F
FALSE,8.00E-04,M
protection,8.00E-04,F
included,7.33E-04,F
agent,7.00E-04,M
express,7.00E-04,M
next,7.00E-04,M
stock,6.67E-04,F
industry,6.67E-04,M
secret,6.00E-04,F
proceed,6.00E-04,M
brennan,6.00E-04,F
disruptive,6.00E-04,F
showing,6.00E-04,F
concluding,6.00E-04,M
irrelevant,6.00E-04,M
broadcast,5.50E-04,F
comparison,5.20E-04,M
executed,5.00E-04,M
imagine,4.67E-04,M
calls,4.00E-04,F
example,4.00E-04,F
jj,4.00E-04,F
juries,4.00E-04,F
letter,4.00E-04,F
natural,4.00E-04,M
prevent,4.00E-04,M
stanford,4.00E-04,M
lacking,4.00E-04,F
adoption,4.00E-04,M
experience,4.00E-04,M
presumed,4.00E-04,M
thereafter,4.00E-04,M
staff,3.50E-04,F
picture,3.00E-04,F
presently,3.00E-04,M
prophylactic,3.00E-04,M
defines,3.00E-04,F
mandate,3.00E-04,M
readily,3.00E-04,M
belong,2.00E-04,F
enforceable,2.00E-04,F
environmental,2.00E-04,F
held,2.00E-04,F
host,2.00E-04,F
move,2.00E-04,F
parents,2.00E-04,F
students,2.00E-04,F
background,2.00E-04,M
farm,2.00E-04,M
higher,2.00E-04,M
twice,2.00E-04,M
generalized,1.00E-04,F
east,1.00E-04,M
